id,性价比,性能,续航,外观,拍照,4-5星,3-4星,2-3星,1-2星,score,descript,evaluate_url
1398783,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1399/1398783/review.shtml
1398774,None,None,None,None,None,None,None,None,None,9.2,外观漂亮、屏幕大小适中、价格便宜,http://detail.zol.com.cn/1399/1398774/review.shtml
1830803,None,None,None,None,None,None,None,None,None,8.7,续航一般,http://detail.zol.com.cn/1831/1830803/review.shtml
1830802,None,None,None,None,None,None,None,None,None,8.7,续航一般,http://detail.zol.com.cn/1831/1830802/review.shtml
1616183,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1617/1616183/review.shtml
1423484,9.1,9.1,7.5,5.9,7.5,None,None,None,None,9.8,None,http://detail.zol.com.cn/1424/1423484/review.shtml
1399222,8.4,6.8,7.3,6.3,7.3,None,None,None,None,9.2,性价比高、外观漂亮、续航出色、系统流畅、手感舒适,http://detail.zol.com.cn/1400/1399222/review.shtml
1287539,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1288/1287539/review.shtml
1796107,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1797/1796107/review.shtml
1386498,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1387/1386498/review.shtml
1320197,8.2,8.2,9.4,9.5,8.2,None,None,None,None,6.8,性价比高、价格实惠、屏幕大、游戏运行流畅、处理器性能一般,http://detail.zol.com.cn/1321/1320197/review.shtml
1386501,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1387/1386501/review.shtml
1432465,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1433/1432465/review.shtml
1419416,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1420/1419416/review.shtml
1372256,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1373/1372256/review.shtml
1320196,8.2,8.2,9.4,9.5,8.2,None,None,None,None,6.8,性价比高、价格实惠、屏幕大、游戏运行流畅、处理器性能一般,http://detail.zol.com.cn/1321/1320196/review.shtml
398619,5.8,2.0,6.4,7.3,7.6,None,None,None,None,6.8,外观漂亮、屏幕效果好、运行流畅、性价比高、分辨率高、手感舒适、音色音质好、信号差、续航一般、系统不足、运行速度慢、外观不是很满意、做工用料稍差,http://detail.zol.com.cn/399/398619/review.shtml
