id,性价比,性能,续航,外观,拍照,4-5星,3-4星,2-3星,1-2星,score,descript,evaluate_url
1203689,4.9,5.7,4.1,5.7,4.1,None,None,None,None,6.1,续航出色、屏幕大,http://detail.zol.com.cn/1204/1203689/review.shtml
1205564,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1206/1205564/review.shtml
1279893,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1280/1279893/review.shtml
1304283,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1305/1304283/review.shtml
1211455,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1212/1211455/review.shtml
1357315,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1358/1357315/review.shtml
1300700,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1301/1300700/review.shtml
1303608,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1304/1303608/review.shtml
1180854,4,5.6,7.2,7.2,4,None,None,None,None,7.0,屏幕大、外观漂亮、摄像效果一般,http://detail.zol.com.cn/1181/1180854/review.shtml
1262519,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1263/1262519/review.shtml
1262695,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1263/1262695/review.shtml
1262778,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1263/1262778/review.shtml
1262797,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1263/1262797/review.shtml
1208680,4.8,4.8,4.8,4.8,6.4,None,None,None,None,6.4,性价比高,http://detail.zol.com.cn/1209/1208680/review.shtml
1175190,8.0,9.2,8.0,8.0,8.0,None,None,None,None,9.7,电池容量大、分辨率高、分辨率低,http://detail.zol.com.cn/1176/1175190/review.shtml
1204574,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1205/1204574/review.shtml
1232508,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1233/1232508/review.shtml
1292611,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1293/1292611/review.shtml
1170476,6.4,6.9,6.4,7.2,7.2,None,None,None,None,7.2,价格便宜、续航出色、屏幕材质质量好、价格高,http://detail.zol.com.cn/1171/1170476/review.shtml
1170565,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1171/1170565/review.shtml
1264019,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1265/1264019/review.shtml
1262317,9.5,9.2,9.6,9.4,9.5,None,None,None,None,8.7,None,http://detail.zol.com.cn/1263/1262317/review.shtml
183409,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/184/183409/review.shtml
69058,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/70/69058/review.shtml
69329,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/70/69329/review.shtml
41632,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/42/41632/review.shtml
309214,4.6,4.6,4,5.3,4.3,None,None,None,None,5.8,运行流畅、外观漂亮、网速快、机身内存大、成像效果好、摄像效果出色、软件不错、续航一般、运行速度慢、分辨率低、屏幕尺寸小、机身内存小、信号差,http://detail.zol.com.cn/310/309214/review.shtml
309254,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/310/309254/review.shtml
309299,None,None,None,None,None,None,None,None,None,6.0,屏幕大小适中、屏幕质量一般、屏幕一般,http://detail.zol.com.cn/310/309299/review.shtml
309314,None,None,None,None,None,None,None,None,None,4.0,系统不足,http://detail.zol.com.cn/310/309314/review.shtml
309365,None,None,None,None,None,None,None,None,None,6.4,续航出色、屏幕大小适中、分辨率低,http://detail.zol.com.cn/310/309365/review.shtml
309499,6.1,7.7,4.9,6.5,6.9,None,None,None,None,8.0,屏幕大、屏幕效果好、运行流畅、性能好、外观漂亮、手感舒适、分辨率高、续航一般、信号差、价格高、屏幕色彩差、屏幕尺寸小、摄像效果一般,http://detail.zol.com.cn/310/309499/review.shtml
309578,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/310/309578/review.shtml
160781,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/161/160781/review.shtml
160795,None,None,None,None,None,None,None,None,None,7.7,外观漂亮、运行流畅、续航出色、价格便宜、游戏运行流畅、续航一般、分辨率低、音质一般、相机像素低、信号差,http://detail.zol.com.cn/161/160795/review.shtml
131208,None,None,None,None,None,None,None,None,None,6.4,屏幕效果好、续航一般、屏幕灵敏度差、机身内存小,http://detail.zol.com.cn/132/131208/review.shtml
1177863,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/1178/1177863/review.shtml
339492,5.3,5.7,4.7,6.2,6.2,None,None,None,None,7.0,屏幕效果好、外观漂亮、运行流畅、分辨率高、性价比高、性价比高、屏幕大、机身内存小、续航一般、运行速度慢、信号差、发热量大温度高、运行内存小,http://detail.zol.com.cn/340/339492/review.shtml
282790,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/283/282790/review.shtml
250103,None,None,None,None,None,None,None,None,None,6.9,屏幕效果好、屏幕大、分辨率高、机身轻薄、外观漂亮、运行流畅、续航一般、价格高、功能一般、外观不是很满意、信号差、系统不足,http://detail.zol.com.cn/251/250103/review.shtml
250175,None,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/251/250175/review.shtml
